WikiId,First name,Last name,Street count
Książąt_Pomorskich,Książąt,Pomorskich,7
Józef_Dambk,Józef,Dambk,7
Lecha_Bądkowski,Lecha,Bądkowski,7
Franciszek_Fenikowski,Franciszek,Fenikowski,7
Wincenty_Janas,Wincenty,Janas,7
Józef_Rostk,Józef,Rostk,7
Gustaw_Gizewiusz,Gustaw,Gizewiusz,7
Seweryna_Pieniężnego,Seweryna,Pieniężnego,7
Władysław_Szpilman,Władysław,Szpilman,7
Zbigniew_Religa,Zbigniew,Religa,7
Kamila_Skolimowska,Kamila,Skolimowska,7
Marian_Rejewski,Marian,Rejewski,6
Stefan_Żółkiewski,Stefan,Żółkiewski,6
Antoni_Madaliński,Antoni Józef,Madaliński,6
Wacław_Berent,Wacław,Berent,6
Mordechaj_Anielewicz,Mordechaj,Anielewicz,6
Sebastian_Klonowicz,Sebastian,Klonowicz,6
Rudolf_Weigel,Rudolf,Weigel,6
Królewny_Śnieżka,Królewny,Śnieżka,6
Jan_Karnowski,Jan,Karnowski,6
Michał_Tokarzewski-Karaszewicz,Michał,Tokarzewski-Karaszewicz,6
Karol_Adamiecki,Karol,Adamiecki,6
Eugeniusz_Lokajski,Eugeniusz,Lokajski,6
Julian_Ordon,Julian Konstanty,Ordon,6
Jan_Kluk,Jan Krzysztof,Kluk,6
Miron_Białoszewski,Miron,Białoszewski,6
Łukasz_Górnicki,Łukasz,Górnicki,6
Franciszek_Morawski,Franciszek,Morawski,6
Taras_Szewczenko,Taras,Szewczenko,6
Ludwik_Nabielak,Ludwik,Nabielak,6
Roberto_Koch,Roberto,Koch,6
Jan_Baczewski,Jan,Baczewski,6
Wilhelm_Pluta,Wilhelm,Pluta,6
Gustaw_Orlicz-Dreszer,Gustaw,Orlicz-Dreszer,6
Edward_Raczyński,Edward,Raczyński,6
Szymon_Szymonowic,Szymon,Szymonowic,6
Tadeusz_Szeligowski,Tadeusz,Szeligowski,6
Wojciech_Oczka,Wojciech,Oczka,6
Stefan_Rowecki,Stefan Grota,Rowecki,6
Franklina_Roosevelt,Franklina Delano,Roosevelt,6
Jan_Sabały,Jan,Sabały,6
Konstanty_Gałczyński,Konstanty,Gałczyński,6
Jan_Kepler,Jan,Kepler,6
Paweł_Strzelecki,Paweł Edmund,Strzelecki,6
Christian_Andersen,Christian,Andersen,6
Leon_Schiller,Leon,Schiller,6
Stanisław_Witkacy,Stanisław,Witkacy,6
Daniel_Chodowiecki,Daniel,Chodowiecki,6
Księcia_Józef,Księcia,Józef,6
Elżbieta_Drużbacka,Elżbieta,Drużbacka,6
Józef_Kostrzewski,Józef,Kostrzewski,6
"Jan_Piwnika ""Ponurego""",Jan,"Piwnika ""Ponurego""",6
Jan_Brożk,Jan,Brożk,6
Kazimierz_Wyka,Kazimierz,Wyka,6
Księcia_Ziemowit,Księcia,Ziemowit,6
Wiktor_Gomulicki,Wiktor,Gomulicki,6
Mieczysław_Smorawiński,Mieczysław,Smorawiński,6
Zenon_Klemensiewicz,Zenon,Klemensiewicz,6
Stanisław_Szczepanowski,Stanisław,Szczepanowski,6
Adam_Chętnik,Adam,Chętnik,6
Jan_Dantyszk,Jan,Dantyszk,6
Teodor_Axentowicz,Teodor,Axentowicz,6
Joseph_Eichendorff,Joseph von,Eichendorff,6
Ferdynand_Magellan,Ferdynand,Magellan,6
Karol_Koziołk,Karol,Koziołk,6
Stefan_Stoiński,Stefan,Stoiński,6
Józef_Pelczar,Józef Sebastian,Pelczar,6
Wicek_Rogali,Wicek,Rogali,6
Michał_Mostnik,Michał,Mostnik,6
Augustyn_Necl,Augustyn,Necl,6
Józef_Londzin,Józef,Londzin,6
Konstanty_Maciejewicz,Konstanty,Maciejewicz,6
Paweł_Pośpiech,Paweł,Pośpiech,6
Wincenty_Styczyński,Wincenty,Styczyński,6
Stanisław_Dubois,Stanisław,Dubois,6
Kazimierz_Kruczkowski,Kazimierz,Kruczkowski,6
Michał_Wolski,Michał,Wolski,6
Andrzej_Wajda,Andrzej,Wajda,6
Stanisław_Rostworowski,Stanisław,Rostworowski,6
August_Fieldorf,August,Fieldorf,6
"August_Fieldorfa ""Nila""",August Emil,"Fieldorfa ""Nila""",6
Danuta_Siedzikówny,Danuta,Siedzikówny,6
Aleksander_Kotsis,Aleksander,Kotsis,5
Józef_Wysocki,Józef,Wysocki,5
Zenon_Przesmycki,Zenon,Przesmycki,5
Janusz_Sidły,Janusz,Sidły,5
Jan_Stapiński,Jan,Stapiński,5
Bolesław_Orliński,Bolesław,Orliński,5
Karol_Szajnocha,Karol,Szajnocha,5
Alfons_Hoffmann,Alfons,Hoffmann,5
Tadeusz_Breza,Tadeusz,Breza,5
Stefan_Rowecki-Grot,Stefan,Rowecki-Grot,5
Stanisław_Hadyna,Stanisław,Hadyna,5
Mikołaj_Gomółka,Mikołaj,Gomółka,5
Maria_Grzegorzewska,Maria,Grzegorzewska,5
Zofia_Stryjeńska,Zofia,Stryjeńska,5
Alfredo_Sokołowski,Alfredo,Sokołowski,5
Jerzy_Waszyngton,Jerzy,Waszyngton,5
Jerzy_Szajnowicz-Iwanow,Jerzy,Szajnowicz-Iwanow,5
Ksawery_Pruszyński,Ksawery,Pruszyński,5
Stanisław_Chudoby,Stanisław,Chudoby,5
Emil_Zola,Emil,Zola,5
Marceli_Nencki,Marceli,Nencki,5
Stanisław_Dygat,Stanisław,Dygat,5
Seweryna_Udzieli,Seweryna,Udzieli,5
Julian_Filipowicz,Julian,Filipowicz,5
Michał_Kozal,Michał,Kozal,5
Bohdan_Zaleski,Bohdan,Zaleski,5
Stanisław_Marusarz,Stanisław,Marusarz,5
Mieczysław_Romanowski,Mieczysław,Romanowski,5
Zbigniew_Burzyński,Zbigniew,Burzyński,5
Króla_Władysława Łokietk,Króla,Władysława Łokietk,5
Stanisław_Kamiński,Stanisław,Kamiński,5
Stanisław_Orzechowski,Stanisław,Orzechowski,5
"Henryk_Dobrzańskiego ""Hubala""",Henryk,"Dobrzańskiego ""Hubala""",5
Jakub_Bojka,Jakub,Bojka,5
Walery_Goetel,Walery,Goetel,5
Leonardo_Vinci,Leonardo da,Vinci,5
Jan_Czochralski,Jan,Czochralski,5
Marian_Rapacki,Marian,Rapacki,5
Fryderyk_Joliot-Curie,Fryderyk,Joliot-Curie,5
Walery_Sławk,Walery,Sławk,5
Edmund_Biernacki,Edmund,Biernacki,5
Wacław_Sierpiński,Wacław,Sierpiński,5
Paweł_Strzelecki,Paweł,Strzelecki,5
Bernard_Wapowski,Bernard,Wapowski,5
Jan_Nagórski,Jan,Nagórski,5
Władysław_Raczkiewicz,Władysław,Raczkiewicz,5
Aleksander_Czekanowski,Aleksander,Czekanowski,5
Króla_Jana III Sobieski,Króla,Jana III Sobieski,5
Julian_Niemcewicz,Julian,Niemcewicz,5
Michał_Woźniak,Michał,Woźniak,5
Wiktor_Czajewski,Wiktor,Czajewski,5
Kazimierz_Jeżewski,Kazimierz,Jeżewski,5
Karol_Namysłowski,Karol,Namysłowski,5
Edward_Szymański,Edward,Szymański,5
Króla_Kazimierza Wielki,Króla,Kazimierza Wielki,5
Franciszek_Bohomolec,Franciszek,Bohomolec,5
Tytus_Czyżewski,Tytus,Czyżewski,5
Julian_Ejsmond,Julian,Ejsmond,5
Stanisław_Czernik,Stanisław,Czernik,5
Augustyn_Szamarzewski,Augustyn,Szamarzewski,5
Stanisław_Królicki,Stanisław,Królicki,5
Józef_Szujski,Józef,Szujski,5
Ronald_Reagan,Ronald,Reagan,5
Franciszek_Bujak,Franciszek,Bujak,5
Jan_Łaski,Jan,Łaski,5
Klimka_Bachleda,Klimka,Bachleda,5
Jan_Nowak,Jan,Nowak,5
Michał_Siedlecki,Michał,Siedlecki,5
Urszula_Ledóchowska,Urszula,Ledóchowska,5
Jakub_Wujk,Jakub,Wujk,5
Jan_Gutenberg,Jan,Gutenberg,5
Henryk_Baron,Henryk,Baron,5
Władysław_Hańcza,Władysław,Hańcza,5
Janina_Sokołowska,Janina,Sokołowska,5
Karol_Dickens,Karol,Dickens,5
Kazimierz_Promyk,Kazimierz,Promyk,5
Alberto_Einstein,Alberto,Einstein,5
Brzozowy_Lasek,Brzozowy,Lasek,5
Króla_Jana Kazimierz,Króla,Jana Kazimierz,5
Stanisław_Pawłowski,Stanisław,Pawłowski,5
Edward_Rydz-Śmigły,Edward,Rydz-Śmigły,5
Emil_Fieldorf,Emil,Fieldorf,5
Piotr_Dunin,Piotr,Dunin,5
Tomasz_Rogali,Tomasz,Rogali,5
Jan_Trepczyk,Jan,Trepczyk,5
Zbigniew_Cybulski,Zbigniew,Cybulski,5
Jerzy_Lanc,Jerzy,Lanc,5
Antoni_Kosiński,Antoni,Kosiński,5
Marian_Żelazk,Marian,Żelazk,5
Mamert_Stankiewicz,Mamert,Stankiewicz,5
Świętego_Jana Pawła II,Świętego,Jana Pawła II,5
Antoni_Baraniak,Antoni,Baraniak,5
Księżnej_Zofii,Księżnej,Zofii,5
Tadeusz_Nalepy,Tadeusz,Nalepy,5
Henryk_Dobrzański-Hubal,Henryk,Dobrzański-Hubal,5
"Zygmunt_Szendzielarza ""Łupaszki""",Zygmunt,"Szendzielarza ""Łupaszki""",5
Lecha_Wałęsa,Lecha,Wałęsa,5
Anna_German,Anna,German,5
Jan_Mazur,Jan,Mazur,5
Jerzy_Chumiński,Jerzy,Chumiński,5
15-go_Sierpni,15-go,Sierpni,5
Wilhelm_Roentgen,Wilhelm,Roentgen,4
Józef_Hoene-Wroński,Józef,Hoene-Wroński,4
Stanisław_Betlej,Stanisław,Betlej,4
Jan_Piwnik-Ponurego,Jan,Piwnik-Ponurego,4
Henryk_Szuman,Henryk,Szuman,4
Walenty_Stefański,Walenty,Stefański,4
Franciszek_Jezierski,Franciszek Salezy,Jezierski,4
"Tadeusz_Zawadzkiego ""Zośki""",Tadeusz,"Zawadzkiego ""Zośki""",4
Ignacy_Łyskowski,Ignacy,Łyskowski,4
Ignacy_Rzecki,Ignacy,Rzecki,4
Króla_Zygmunta August,Króla,Zygmunta August,4
Józef_Czechowicz,Józef,Czechowicz,4
Krzysztof_Baczyński,Krzysztof,Baczyński,4
Antoni_Grabowski,Antoni,Grabowski,4
Henryk_Hubal-Dobrzański,Henryk,Hubal-Dobrzański,4
Zofia_Kossak,Zofia,Kossak,4
Jan_Komeński,Jan Amos,Komeński,4
Aleksander_Hercen,Aleksander,Hercen,4
Edmund_Osmańczyk,Edmund,Osmańczyk,4
Stanisław_Lentz,Stanisław,Lentz,4
Stanisław_Trembecki,Stanisław,Trembecki,4
Wacław_Nałkowski,Wacław,Nałkowski,4
Jędrzej_Moraczewski,Jędrzej,Moraczewski,4
Stanisław_Brzozowski,Stanisław,Brzozowski,4
Antoni_Jeziorański,Antoni,Jeziorański,4
Paweł_Cyms,Paweł,Cyms,4
Stefan_Skoczylas,Stefan,Skoczylas,4
Stanisław_Kujot,Stanisław,Kujot,4
Stanisław_Więckowski,Stanisław,Więckowski,4
Marian_Falski,Marian,Falski,4
Władysław_Anczyc,Władysław,Anczyc,4
Lucjan_Siemieński,Lucjan,Siemieński,4
Wacław_Gąsiorowski,Wacław,Gąsiorowski,4
Stanisław_Piętak,Stanisław,Piętak,4
Aleksander_Brückner,Aleksander,Brückner,4
Jan_Morsztyn,Jan Andrzej,Morsztyn,4
Piotr_Norblin,Piotr,Norblin,4
Onufry_Kopczyński,Onufry,Kopczyński,4
Leon_Frankowski,Leon,Frankowski,4
Józef_Hauke-Bosak,Józef,Hauke-Bosak,4
Karol_Lipiński,Karol,Lipiński,4
Olga_Małkowskich,Olga i Andrzej,Małkowskich,4
Księcia_Henryka Pobożnego,Księcia,Henryka Pobożnego,4
Ignacy_Chrzanowski,Ignacy,Chrzanowski,4
Świętych_Cyryla i Metodego,Świętych,Cyryla i Metodego,4
Czesław_Janczarski,Czesław,Janczarski,4
Edyta_Stein,Edyta,Stein,4
Edward_Abramowski,Edward,Abramowski,4
Emil_Szramk,Emil,Szramk,4
Mahatmy_Gandhi,Mahatmy,Gandhi,4
Władysław_Biegański,Władysław,Biegański,4
Kazimierz_Tetmajer,Kazimierz Przerwy,Tetmajer,4
Józef_Korzeniowski,Józef Konrad,Korzeniowski,4
Wacław_Bliziński,Wacław,Bliziński,4
Bolesław_Biegas,Bolesław,Biegas,4
Józef_Mianowski,Józef,Mianowski,4
Edward_Wittig,Edward,Wittig,4
Antoni_Kocjan,Antoni,Kocjan,4
Ludwik_Czyżewski,Ludwik,Czyżewski,4
Janusz_Groszkowski,Janusz,Groszkowski,4
Walery_Przyborowski,Walery,Przyborowski,4
Józef_Kapuściński,Józef,Kapuściński,4
Tadeusz_Reger,Tadeusz,Reger,4
Dymitr_Mendelejew,Dymitr,Mendelejew,4
Karol_Adwentowicz,Karol,Adwentowicz,4
Ludwik_Węgierski,Ludwik,Węgierski,4
Jan_Samsonowicz,Jan,Samsonowicz,4
Jadwiga_Smosarska,Jadwiga,Smosarska,4
Marian_Hemar,Marian,Hemar,4
Mieczysław_Boruta-Spiechowicz,Mieczysław,Boruta-Spiechowicz,4
Mikołaj_Wierzynek,Mikołaj,Wierzynek,4
Julian_Goslar,Julian,Goslar,4
Władysław_Gurgacz,Władysław,Gurgacz,4
Ludomił_Rayski,Ludomił,Rayski,4
Władysław_Zamoyski,Władysław,Zamoyski,4
Józef_Węgrzyn,Józef,Węgrzyn,4
Jan_Piwnik,Jan,Piwnik,4
Stanisław_Mieszkowski,Stanisław,Mieszkowski,4
Walerian_Czumy,Walerian,Czumy,4
Jan_Smoleń,Jan,Smoleń,4
Jan_Maklakiewicz,Jan,Maklakiewicz,4
Jan_Szczepanik,Jan,Szczepanik,4
Andrzej_Galica,Andrzej,Galica,4
Kazimierz_Drewnowski,Kazimierz,Drewnowski,4
Króla_Zygmunta Starego,Króla,Zygmunta Starego,4
Mikołaj_Gogol,Mikołaj,Gogol,4
Maciej_Sarbiewski,Maciej,Sarbiewski,4
M._Skłodowska,M. C.,Skłodowska,4
Karol_Irzykowski,Karol,Irzykowski,4
Marcin_Bielski,Marcin,Bielski,4
Brunon_Schulz,Brunon,Schulz,4
Andrzej_Krzycki,Andrzej,Krzycki,4
Leon_Wetmański,Leon,Wetmański,4
Stanisław_Bodych,Stanisław,Bodych,4
Ludwik_Kicki,Ludwik,Kicki,4
Ryszard_Wagner,Ryszard,Wagner,4
Ludwika_Wawrzyńska,Ludwika,Wawrzyńska,4
Hubala_Dobrzański,Hubala,Dobrzański,4
Franciszek_Żymirski,Franciszek,Żymirski,4
Honorat_Koźmiński,Honorat,Koźmiński,4
Krzysztof_Klenczon,Krzysztof,Klenczon,4
Władysław_Witwicki,Władysław,Witwicki,4
Stefan_Bobrowski,Stefan,Bobrowski,4
Jan_Zamojski,Jan,Zamojski,4
Jan_Jaroni,Jan Nikodem,Jaroni,4
Walenty_Fojkis,Walenty,Fojkis,4
Franciszek_Bieliński,Franciszek,Bieliński,4
Aleksander_Gierymskich,Aleksander i Maksymilian,Gierymskich,4
Mikołaj_Trąby,Mikołaj,Trąby,4
Tadeusz_Wendy,Tadeusz,Wendy,4
Krzysztof_Kieślowski,Krzysztof,Kieślowski,4
Mieczysław_Michałowicz,Mieczysław,Michałowicz,4
Paweł_Sapieha,Paweł,Sapieha,4
Króla_Bolesława Chrobrego,Króla,Bolesława Chrobrego,4
Iwan_Kryłow,Iwan,Kryłow,4
Paweł_Steller,Paweł,Steller,4
Aleksander_Jagiellończyk,Aleksander,Jagiellończyk,4
Konstantyna_Dominik,Konstantyna,Dominik,4
Jan_Drzeżdżon,Jan,Drzeżdżon,4
Adam_Didur,Adam,Didur,4
Karolina_Kózkówny,Karolina,Kózkówny,4
Hilary_Jastak,Hilary,Jastak,4
Jakub_Wejher,Jakub,Wejher,4
Bernard_Chrzanowski,Bernard,Chrzanowski,4
Józef_Czyżewski,Józef,Czyżewski,4
Bronisław_Bukowski,Bronisław,Bukowski,4
Tomasz_Edison,Tomasz,Edison,4
Kazimierz_Michałowski,Kazimierz,Michałowski,4
Zygmunt_Ruml,Zygmunt,Ruml,4
Jan_Kupc,Jan,Kupc,4
Hieronim_Dekutowski,Hieronim,Dekutowski,4
Marian_Mokwa,Marian,Mokwa,4
Władysław_Sebyły,Władysław,Sebyły,4
Wiktor_Degi,Wiktor,Degi,4
Emanuel_Imieli,Emanuel,Imieli,4
Józef_Pukowc,Józef,Pukowc,4
Józef_Wieczorek,Józef,Wieczorek,4
Iwan_Miczurin,Iwan,Miczurin,4
Jan_Wantuły,Jan,Wantuły,4
Stanisław_Szeptycki,Stanisław,Szeptycki,4
Mieczysław_Słabego,Mieczysław,Słabego,4
Herberta_Bednorz,Herberta,Bednorz,4
Giuseppe_Garibaldi,Giuseppe,Garibaldi,4
Józef_Czempiel,Józef,Czempiel,4
Janina_Lewandowska,Janina,Lewandowska,4
Augustyn_Świder,Augustyn,Świder,4
Bogumił_Linka,Bogumił,Linka,4
Walenty_Barczewski,Walenty,Barczewski,4
Maciej_Mielżyński,Maciej,Mielżyński,4
Marcin_Rożk,Marcin,Rożk,4
Andrzej_Samulowski,Andrzej,Samulowski,4
Włodzimierz_Kowalski,Włodzimierz,Kowalski,4
I_Armii Wojska Polski,I,Armii Wojska Polski,4
Helena_Kurcewiczówny,Helena,Kurcewiczówny,4
Kazimierz_Jurkiewicz,Kazimierz,Jurkiewicz,4
Karol_Buczek,Karol,Buczek,4
Józef_Łukaszewicz,Józef,Łukaszewicz,4
Jan_Lubrański,Jan,Lubrański,4
Andrzej_Grubby,Andrzej,Grubby,4
Ryszard_Chomicz,Ryszard,Chomicz,4
Andrzej_Kopy,Andrzej,Kopy,4
Agata_Mróz,Agata,Mróz,4
Henryk_Górecki,Henryk,Górecki,4
Jan_Chrapk,Jan,Chrapk,4
Maciej_Płażyński,Maciej,Płażyński,4
Joanna_Chmielewska,Joanna,Chmielewska,4
Elżbieta_Zawacka,Elżbieta,Zawacka,4
marszałka_Piłsudski,marszałka Józef,Piłsudski,4
Marszałka_Rydz-Śmigły,Marszałka Edward,Rydz-Śmigły,4
Jeremi_Przybora,Jeremi,Przybora,4
Józef_Gawliny,Józef,Gawliny,4
Wanda_Chotomska,Wanda,Chotomska,4
Maria_Curie Skłodowska,Maria,Curie Skłodowska,4
mjr_Hubal,mjr,Hubal,4
Stefan_Korboński,Stefan,Korboński,4
Władysław_Wiewiórowski,Władysław,Wiewiórowski,3
Józef_Gielniak,Józef,Gielniak,3
Franciszek_Juszczak,Franciszek,Juszczak,3
Władysław_Odonic,Władysław,Odonic,3
Stefan_Rowecki,"Stefan ""Grota""",Rowecki,3
Kazimierz_Mastalerz,Kazimierz,Mastalerz,3
Wacław_Kowalski,Wacław,Kowalski,3
Wanda_Siemaszkowej,Wanda,Siemaszkowej,3
Józef_Ossoliński,Józef Maksymilian,Ossoliński,3
Ignacy_Kaczmarek,Ignacy,Kaczmarek,3
Józef_Dąbrowski,Józef,Dąbrowski,3
Jan_Wieczorek,Jan,Wieczorek,3
Józef_Conrad,Józef,Conrad,3
Pablo_Picasso,Pablo,Picasso,3
"Wincenty_Sowy ""Visa""",Wincenty,"Sowy ""Visa""",3
"Hieronim_Dekutowskiego ""Zapory""",Hieronim,"Dekutowskiego ""Zapory""",3
Zygmunt_Moczyński,Zygmunt,Moczyński,3
Stanisław_Wokulski,Stanisław,Wokulski,3
Zofia_Chrzanowska,Zofia,Chrzanowska,3
Księcia_Bolka I,Księcia,Bolka I,3
Władysław_Łęgi,Władysław,Łęgi,3
Jan_Woronicz,Jan Paweł,Woronicz,3
Florian_Szarego,Florian,Szarego,3
Zygmunt_Działowski,Zygmunt,Działowski,3
Andrzej_Cinciały,Andrzej,Cinciały,3
Honoriusz_Balzak,Honoriusz,Balzak,3
Zenon_Kosidowski,Zenon,Kosidowski,3
Fryderyk_Skarbk,Fryderyk,Skarbk,3
Eugeniusz_Horbaczewski,Eugeniusz,Horbaczewski,3
Augustyn_Kośnego,Augustyn,Kośnego,3
Leopold_Tyrmand,Leopold,Tyrmand,3
Stanisław_Grzmot-Skotnicki,Stanisław,Grzmot-Skotnicki,3
Kazimierz_Bartl,Kazimierz,Bartl,3
Walerian_Wróblewski,Walerian,Wróblewski,3
Jan_Sapieha,Jan,Sapieha,3
Tadeusz_Piskor,Tadeusz,Piskor,3
Izabela_Łęcka,Izabela,Łęcka,3
Adam_Chmielowski,Adam,Chmielowski,3
Zygmunt_Klukowski,Zygmunt,Klukowski,3
Brata_Chmielowski,Brata Alberto,Chmielowski,3
Wojciech_Głowacki,Wojciech Bartosz,Głowacki,3
Henryk_Wiercieński,Henryk,Wiercieński,3
Króla_Jana Sobieski,Króla,Jana Sobieski,3
Roman_Zmorski,Roman,Zmorski,3
Alberto_Chmielowski,Alberto,Chmielowski,3
Kazimierz_Szpotański,Kazimierz,Szpotański,3
Stanisław_Miłkowski,Stanisław,Miłkowski,3
Czesław_Witoszyński,Czesław,Witoszyński,3
Henryk_Kamieński,Henryk,Kamieński,3
Jerzy_Badury,Jerzy,Badury,3
Stefan_Bryły,Stefan,Bryły,3
Józef_Sowiński,Józef Longin,Sowiński,3
Piotr_Włast,Piotr,Włast,3
Stanisław_Rospond,Stanisław,Rospond,3
Kazimierz_Bogdanowicz,Kazimierz,Bogdanowicz,3
Bernard_Bogedain,Bernard,Bogedain,3
Czesław_Klimas,Czesław,Klimas,3
Teodor_Parnicki,Teodor,Parnicki,3
Tadeusz_Miciński,Tadeusz,Miciński,3
Artur_Oppman,Artur,Oppman,3
Tadeusz_Zieliński,Tadeusz,Zieliński,3
Maciej_Miechowity,Maciej,Miechowity,3
Franciszek_Wład,Franciszek,Wład,3
Wacław_Potocki,Wacław,Potocki,3
Iwan_Pawłow,Iwan,Pawłow,3
Władysław_Nehring,Władysław,Nehring,3
Włodzimierz_Perzyński,Włodzimierz,Perzyński,3
Stanisław_Pilat,Stanisław,Pilat,3
Księcia_Czartoryski,Księcia Adam,Czartoryski,3
Cyprian_Norwid,Cyprian K.,Norwid,3
Maryla_Wolska,Maryla,Wolska,3
Wacław_Rzewuski,Wacław,Rzewuski,3
Józef_Toczyski,Józef,Toczyski,3
Józef_Oksiński,Józef,Oksiński,3
Maria_Bohuszewiczówny,Maria,Bohuszewiczówny,3
Kazimierz_Funk,Kazimierz,Funk,3
Jan_Czerski,Jan,Czerski,3
Jan_Żiżka,Jan,Żiżka,3
Wojciech_Żywnego,Wojciech,Żywnego,3
Stanisław_Herbst,Stanisław,Herbst,3
Karol_Bohdanowicz,Karol,Bohdanowicz,3
Maria_Piotrowiczowej,Maria,Piotrowiczowej,3
Jan_Gadomski,Jan,Gadomski,3
Alojzy_Feliński,Alojzy,Feliński,3
Krzysztof_Cedry,Krzysztof,Cedry,3
Józef_Dowbor-Muśnicki,Józef,Dowbor-Muśnicki,3
Tadeusz_Komorowski,Tadeusz Bora,Komorowski,3
Franciszek_Alter,Franciszek,Alter,3
Rajmund_Rembieliński,Rajmund,Rembieliński,3
Tadeusz_Kulisiewicz,Tadeusz,Kulisiewicz,3
Józef_Stank,Józef,Stank,3
Tadeusz_Żeleński,Tadeusz Boya,Żeleński,3
Leopold_Infeld,Leopold,Infeld,3
Mieczysław_Fogg,Mieczysław,Fogg,3
Bolesław_Czerwieński,Bolesław,Czerwieński,3
Wawrzyniec_Żuławski,Wawrzyniec,Żuławski,3
Maciej_Boryny,Maciej,Boryny,3
Bogumił_Kobieli,Bogumił,Kobieli,3
Franciszek_Lubecki,Franciszek Ksawery,Lubecki,3
Grzegorz_Ciechowski,Grzegorz,Ciechowski,3
Alfredo_Szklarski,Alfredo,Szklarski,3
Stefan_Kopciński,Stefan,Kopciński,3
Księcia_Opolczyk,Księcia Władysław,Opolczyk,3
Rafał_Chyliński,Rafał,Chyliński,3
Magdalena_Samozwaniec,Magdalena,Samozwaniec,3
Józef_Pawłowski,Józef,Pawłowski,3
Tadeusz_Romanowicz,Tadeusz,Romanowicz,3
Józef_Beck,Józef,Beck,3
Aleksander_Prystor,Aleksander,Prystor,3
Emil_Godlewski,Emil,Godlewski,3
Roman_Florer,Roman,Florer,3
Tadeusz_Pełczyński,Tadeusz,Pełczyński,3
August_Fieldorf-Nil,August,Fieldorf-Nil,3
Józef_Kałuży,Józef,Kałuży,3
Elżbieta_Łokietkówny,Elżbieta,Łokietkówny,3
Helena_Mniszkówna,Helena,Mniszkówna,3
Stanisław_Polaczek,Stanisław,Polaczek,3
Piotr_Tomicki,Piotr,Tomicki,3
Aleksander_Gryglewski,Aleksander,Gryglewski,3
Władysław_Pytlasiński,Władysław,Pytlasiński,3
Antoni_Dobrowolski,Antoni,Dobrowolski,3
Władysław_Gębik,Władysław,Gębik,3
Księcia_Trojden,Księcia,Trojden,3
Julian_Korsak,Julian,Korsak,3
Wincenty_Mucha,Wincenty,Mucha,3
Księcia_Janusza I,Księcia,Janusza I,3
Maria_Wittek,Maria,Wittek,3
Króla_Maciusi,Króla,Maciusi,3
Konrad_Guderski,Konrad,Guderski,3
Stanisław_Dębicki,Stanisław,Dębicki,3
Henryk_Czeczott,Henryk,Czeczott,3
Adam_Krzyżanowski,Adam,Krzyżanowski,3
Edward_Warchałowski,Edward,Warchałowski,3
Pius_Weloński,Pius,Weloński,3
Adam_Bień,Adam,Bień,3
Mikołaj_Zyblikiewicz,Mikołaj,Zyblikiewicz,3
Maciej_Kalenkiewicz,Maciej,Kalenkiewicz,3
Marian_Kukiel,Marian,Kukiel,3
Eugeniusz_Bodo,Eugeniusz,Bodo,3
Stanisław_Barcewicz,Stanisław,Barcewicz,3
Jan_Jeziorański,Jan,Jeziorański,3
Artur_Malawski,Artur,Malawski,3
Franciszek_Niepokólczycki,Franciszek,Niepokólczycki,3
Hugon_Steinhaus,Hugon,Steinhaus,3
Księcia_Stanisław,Księcia,Stanisław,3
Jan_Umiński,Jan Nepomucen,Umiński,3
Stanisław_Krupka,Stanisław,Krupka,3
Ferdynand_Ruszczyc,Ferdynand,Ruszczyc,3
Jan_Paderewski,Jan Ignacy,Paderewski,3
Wespazjan_Kochowski,Wespazjan,Kochowski,3
Kazimierz_Wiłkomirski,Kazimierz,Wiłkomirski,3
Aleksander_Krzyżanowski,Aleksander,Krzyżanowski,3
Króla_Stanisława Leszczyński,Króla,Stanisława Leszczyński,3
Króla_Stefana Batorego,Króla,Stefana Batorego,3
Włodzimierz_Steyer,Włodzimierz,Steyer,3
Władysław_Skierkowski,Władysław,Skierkowski,3
Wincenty_Rapacki,Wincenty,Rapacki,3
Johna_Lennon,Johna,Lennon,3
Michał_Spisak,Michał,Spisak,3
Józef_Sierakowski,Józef,Sierakowski,3
Franciszek_Brzeziński,Franciszek,Brzeziński,3
Izydor_Murk,Izydor,Murk,3
Paweł_Kuczka,Paweł,Kuczka,3
Antoni_Chruściel,Antoni,Chruściel,3
Ludwik_Braille',Ludwik,Braille',3
Adam_Rapacki,Adam,Rapacki,3
Władysław_Belina-Prażmowski,Władysław,Belina-Prażmowski,3
Hanna_Januszewska,Hanna,Januszewska,3
Włodzimierz_Sedlak,Włodzimierz,Sedlak,3
Jack_Woszczerowicz,Jack,Woszczerowicz,3
Józef_Chłopicki,Józef Grzegorz,Chłopicki,3
Nikodem_Godlewski,Nikodem,Godlewski,3
Księcia_Poniatowski,Księcia,Poniatowski,3
Braci_Wolnych,Braci,Wolnych,3
Jan_Wyglendy,Jan,Wyglendy,3
Michał_Oczapowski,Michał,Oczapowski,3
Wilhelm_Mach,Wilhelm,Mach,3
Jan_Kujawski,Jan,Kujawski,3
Rafał_Urban,Rafał,Urban,3
Ernest_Malinowski,Ernest,Malinowski,3
Michał_Rosnowski,Michał,Rosnowski,3
Aleksander_Kostki Napierski,Aleksander,Kostki Napierski,3
Szymon_Koszyk,Szymon,Koszyk,3
