page_title,page_length,incoming_links,interwiki_links,street_count,Score,
Warwara_Massalitinowa,2589,5,,,105,
Andrzej_Sternal,4756,3,,,105,
Juliusz_Wójciak,4755,3,,,105,
Roman_Klewin,1202,9,,,105,
Jaakow_Jicchak_Szapira,2053,6,,,105,
Hanna_Wierbłowska,2587,5,,,105,
Ludwik_Serkowski,2583,5,,,105,
Dawid_Gutman,1677,7,,,105,
Aleksandr_Kondakow,2048,6,,,105,
Janina_Sztompka-Grabowska,2048,6,,,105,
Czesław_Grudziński,1676,7,,,105,
Edward_Ptaszyński_(1895–1940),7301,2,,,105,
Filipp_Żmaczenko,7301,2,,,105,
Zygmunt_Śluzek,3392,4,,,105,
Siergiej_Mikaelan,2047,6,,,105,
Stanisław_Wojtas,2047,6,,,105,
Gecel_Zalcstein,2046,6,,,105,
Jan_Ratułowski,4736,3,,,105,
Małgorzata_Bieniasz,2576,5,,,105,
Adolf_Baranowski,7287,2,,,105,
Bohdan_Draganik,7286,2,,,105,
Krzysztof_Gulbinowicz,4732,3,,,105,
Ludwik_Georgeon,1036,10,,,105,
Kazimierz_Marowski,4727,3,,,105,
Michał_du_Laurans,3382,4,,,105,
Teofil_Lesiński,1670,7,,,105,
Mawrikij_Slepniow,4724,3,,,105,
Stanisław_Krzeptowski,1399,8,,,105,
Zygmunt_Rzuchowski,2569,5,,,105,
Krystyna_Mieszkowska-Dalecka,7268,2,,,105,
Małgorzata_Semczuk-Jurska,3377,4,,,105,
Urszula_Marciniak,3377,4,,,105,
Stefan_Engielman,3375,4,,,105,
Aleksander_Wareński,4715,3,,,105,
Andrzej_Ambrozik,4715,3,,,105,
Henryk_Chyliński,2565,5,,,105,
Agnieszka_Dobrowolska,3371,4,,,105,
Marian_Łohutko,1665,7,,,105,
Mieczysław_Wróblewski,1395,8,,,105,
Iwan_Tieniszczew,4710,3,,,105,
Jerzy_Szerszeń,4708,3,,,105,
Zija_Nurijew,4706,3,,,105,
Władimir_Komarow_(generał),7244,2,,,105,
Antoni_Bogucki_(1923–1991),4704,3,,,105,
Bartłomiej_Kwiatkowski,1393,8,,,105,
Henryk_Radosław_Stolzman,3365,4,,,105,
Aleksander_Bowin,1189,9,,,105,
Waldemar_Bałkowiec,4699,3,,,105,
Zbigniew_Dybała,4695,3,,,105,
Henryk_Troszczyński,3358,4,,,105,
Maria_Aleksandra_Kalina,4693,3,,,105,
Michaił_Tarchanow,3355,4,,,105,
Lucyna_Paczuska,2024,6,,,105,
Iwan_Szlomin,4686,3,,,105,
Maria_Żelańska,3352,4,,,105,
Aleksiej_Babienko,3349,4,,,105,
Aleksandr_Hulewicz,4680,3,,,105,
Wiktor_Borcow,2021,6,,,105,
Antoni_Gucewicz,4676,3,,,105,
Janusz_Matusewicz,3341,4,,,105,
Wacław_Banaszewski,3341,4,,,105,
Andrzej_Małach,7186,2,,,105,
Stanisław_Ciemochowski,4661,3,,,105,
Franciszek_Redlich,7174,2,,,105,
Heinrich_Weigl,4658,3,,,105,
Bogusław_Nieznalski,4656,3,,,105,
Eugeniusz_Pląskowski,4655,3,,,105,
Siergiej_Winogradow,2533,5,,,105,
Karol_Załęski,4651,3,,,105,
Stefan_Kaniewski,4651,3,,,105,
Hubert_Kołodziej,2531,5,,,105,
Kazys_Lozoraitis,709,13,,,105,
Józef_Kaźmierczak_(inżynier),4648,3,,,105,
Dora_Malko,2529,5,,,105,
Henryka_Żelska,2006,6,,,105,
Stanisław_Przybysz,4634,3,,,105,
Aleksandr_Bielajew_(1900–1963),2001,6,,,105,
Maksim_Starostin,2001,6,,,105,
Stanisław_Owczarek_(prawnik),2001,6,,,105,
Wasilij_Kazakow_(minister),2520,5,,,105,
Franciszek_Ołaj,1636,7,,,105,
Marceli_Paweł_Karczewski,1635,7,,,105,
Zofia_Głowa,3310,4,,,105,
Tadeusz_Wąsowicz,4626,3,,,105,
Jerzy_Maksymilian_Loba,4624,3,,,105,
Aleksandr_Jeżewski,3308,4,,,105,
Emil_Tarłowski,4623,3,,,105,
Józef_Kucza_(urzędnik),4621,3,,,105,
Bohdan_Kempiński,1368,8,,,105,
Stefan_Kłusek,1994,6,,,105,
Czesław_Rydalski,1367,8,,,105,
Aleksiej_Polewoj,2510,5,,,105,
Mirosław_Szydłowski,4612,3,,,105,
Oleg_Trojanowski,3296,4,,,105,
Wladimir_Markarianc,1989,6,,,105,
Leszek_Cieciura,7091,2,,,105,
Siemion_Giet´man,7091,2,,,105,
Tadeusz_Malina,7090,2,,,105,
Bronisław_Bieńkowski,1988,6,,,105,
Tomasz_Szepietowski,3292,4,,,105,
Henryk_Madurowicz,4598,3,,,105,
Jan_Ferdynand_Tkaczyk,1624,7,,,105,
Henryk_Gałecki,3286,4,,,105,
Konstantin_Rudniew,3286,4,,,105,
Franciszek_Kurowski,1360,8,,,105,
Arkadij_Ostrowski,1983,6,,,105,
Aleksander_Budlewski,2498,5,,,105,
Witold_Łuczyński,1622,7,,,105,
Stanisław_Broniewski_(dziennikarz),3283,4,,,105,
Aleksandr_Szlichter,4588,3,,,105,
Tadeusz_Fabiański,7064,2,,,105,
Tadeusz_Gepner,3280,4,,,105,
Włodzimierz_Szczęsny,1979,6,,,105,
Andrzej_Skrzypczak_(piłkarz),2493,5,,,105,
Irena_Szramowska-German,3277,4,,,105,
Robert_Werle,4580,3,,,105,
Piotr_Diejniekin,1977,6,,,105,
Nina_Nikitina,2491,5,,,105,
Wacław_Borkowski,4576,3,,,105,
Gereon_Iwański,3273,4,,,105,
Genowefa_Surma,3269,4,,,105,
Anatolij_Ktorow,1973,6,,,105,
Jan_Borowczak,2485,5,,,105,
Żozef_Kotin,4565,3,,,105,
Tadeusz_Kopiec,7024,2,,,105,
Iwan_Akułow,3262,4,,,105,
Wincenty_Raabe,2479,5,,,105,
Włodzimierz_Więźlak,2479,5,,,105,
Joanna_Keller-Michalik,4555,3,,,105,
Stanisław_Bem,1967,6,,,105,
Samuel_Tenenblatt,1609,7,,,105,
Szmulek_Juszkiewicz,1964,6,,,105,
Antoni_Filipowicz_(fitopatolog),3254,4,,,105,
Ewa_Krakowska,2475,5,,,105,
Tadeusz_Wróbel_(pedagog),3252,4,,,105,
Kazimiera_Adamska-Rouba,2473,5,,,105,
Stanisław_Patkowski,2473,5,,,105,
Józef_Kaźmierczyk,3251,4,,,105,
Pawieł_Ałfiorow,3250,4,,,105,
Mirosław_Andzelewicz,4541,3,,,105,
Łukasz_Bodaszewski,3248,4,,,105,
Mychajło_Wozniak,1958,6,,,104,
Anna_Włodarczyk_(charakteryzatorka),2467,5,,,104,
Mieczysław_Łobodycz,4529,3,,,104,
Krystyna_Tyszkowska,2464,5,,,104,
Nikołaj_Gamaleja,1144,9,,,104,
Mieczysław_Kieta,1954,6,,,104,
Ludwik_Tylbor,4523,3,,,104,
Lejzer_Perlmutter,991,10,,,104,
Wiera_Strojewa,1953,6,,,104,
Danuta_Lechowska-Olton,1143,9,,,104,
Tadeusz_Jakubski,4519,3,,,104,
Franciszek_Skibicki,1338,8,,,104,
Stanisław_Belof,4518,3,,,104,
Piotr_Smidowicz,3229,4,,,104,
Dariusz_Dekański,4512,3,,,104,
Maciej_Maruniak,3228,4,,,104,
Ludwik_Halpert,1594,7,,,104,
Marta_Erlich,3227,4,,,104,
Siemion_Szczetinin,3225,4,,,104,
Tadeusz_Kurkowski,3224,4,,,104,
Tadeusz_Grabowski_(historyk),6938,2,,,104,
Nikołaj_Dudorow,2449,5,,,104,
Julian_Bonder,1942,6,,,104,
Stanisław_Zabielski,4493,3,,,104,
Jerzy_Rutkowski_(lekarz),1940,6,,,104,
Mojżesz_Eliasz_Halpern,1330,8,,,104,
Anna_Łobarzewska,1939,6,,,104,
Tadeusz_Drankowski,3211,4,,,104,
Joachim_Fernau,1586,7,,,104,
Matatiahu_Szoham,2442,5,,,104,
Hilary_Hankiewicz,983,10,,,104,
Franciszek_Edelmann,1585,7,,,104,
Emma_Gersztejn,1936,6,,,104,
Ferdynand_Szmidla,6902,2,,,104,
Czesław_Olszewski_(fotograf),6899,2,,,104,
Władysław_Bielecki_(żołnierz),3202,4,,,104,
Łukasz_Płuciennik,1325,8,,,104,
Aleksander_Niewiarowski,1131,9,,,104,
Gustaw_Łasak,6887,2,,,104,
Adam_Czarka,2434,5,,,104,
Antonina_Dziuban,3199,4,,,104,
Zbigniew_Ryziewicz,1929,6,,,104,
Stanisław_Stęplewski,3196,4,,,104,
Maria_Remiezowicz,4466,3,,,104,
Michaił_Zagoskin,858,11,,,104,
Bonifacy_Dziadulewicz,3192,4,,,104,
Tadeusz_Forowicz,1576,7,,,104,
Maria_Jiruska,6865,2,,,104,
Stanisław_Kozioł,3190,4,,,104,
Iwan_Zamczewski,4457,3,,,104,
Zbigniew_Granica,1575,7,,,104,
Czesław_Wójtowicz,3187,4,,,104,
Siegfried_Laboschin,3186,4,,,104,
Zygfryd_Wieczorek,3186,4,,,104,
Maria_Kapczyńska,4451,3,,,104,
Halina_Rotkiewicz,4450,3,,,104,
Władimir_Gotowcew,2420,5,,,104,
Stanisław_Wiśniewski_(malarz),1571,7,,,104,
Ireneusz_Weiss,4443,3,,,104,
Jan_Malec_(prawnik),3178,4,,,104,
Marek_Gonciarczyk,3178,4,,,104,
Stefan_Kołodyński,6838,2,,,104,
Leonid_Charitonow,1917,6,,,104,
Teresa_Jakubowicz,4439,3,,,104,
František_Drtina,6829,2,,,104,
Aleksandr_Szeriemietjew,3173,4,,,104,
Adam_Koss_(chemik),1915,6,,,104,
Antoni_Bielawski,4434,3,,,104,
Petro_Bakowycz,1567,7,,,104,
Mieczysław_Habrat,2413,5,,,104,
Aleksandr_Winokurow_(polityk),2410,5,,,104,
Maria_Krzywiec,2409,5,,,104,
Mieczysław_Mazurek_(1912–2000),4417,3,,,104,
Leonid_Lubiennikow,3158,4,,,104,
Galina_Nikołajewa,1906,6,,,104,
Konstanty_Mackiewicz,3157,4,,,104,
Andrzej_Kozera,1559,7,,,104,
Siergiej_Załygin,4409,3,,,104,
Małgorzata_Nowicka,2398,5,,,104,
Michał_Krukowski_(1891–1940),4406,3,,,104,
Włodzimierz_Dobrowolski_(inżynier),4406,3,,,104,
Gleb_Uspienski,751,12,,,104,
Edmund_Zaremba,3151,4,,,104,
Hanna_Kamińska,1901,6,,,104,
Kajetan_Czarkowski,6776,2,,,104,
Józef_Makólski,4399,3,,,104,
Bernard_Acht,4398,3,,,104,
Maria_Chrostowska,3146,4,,,104,
Jan_Drzewoski,1898,6,,,104,
Adam_Parol,3144,4,,,104,
Kazimierz_Pollack,2391,5,,,104,
Jan_Pawłowski_(działacz_opozycyjny),1551,7,,,104,
Tomasz_Jaroszewski,2387,5,,,104,
Ignacy_Złotowski,3138,4,,,104,
Aleksander_Zatorski,6751,2,,,104,
Mieczysław_Jakubowski_(1883-1940),4384,3,,,104,
Kazimiera_Mularczyk-Głębocka,3136,4,,,104,
Janina_Szepiowska,6742,2,,,104,
Małgorzata_Jeżowska-Bojczuk,3132,4,,,104,
Nikołaj_Aleksiejew_(rewolucjonista),4374,3,,,104,
Józef_Mikołajczyk,3129,4,,,104,
Biruta_Fąfrowicz,4372,3,,,104,
Nikołaj_Piejko,3128,4,,,104,
Tadeusz_Kubik,3125,4,,,104,
Krzysztof_Sylwanowicz,1886,6,,,104,
Michał_Buchwajc,1293,8,,,104,
Lidia_Kmitowa,1885,6,,,104,
Kazimierz_Prusiński,3122,4,,,104,
Boris_Fiodorow,1541,7,,,104,
Aleksandr_Szokin,4353,3,,,104,
Mirosław_Frančić,1538,7,,,104,
Wincenty_Majewski_(1807–1888),2368,5,,,104,
Tadeusz_Drzażdżyński,6695,2,,,104,
Wiktor_Kunachowicz,3109,4,,,104,
Stanisław_Tabin,6689,2,,,104,
Marcin_Wenzel,3107,4,,,104,
Jan_Sarosiek,3105,4,,,104,
Zofia_Ernstowa,2358,5,,,104,
Innocenty_Konwicki,12240,1,,,104,
Stanisław_Abłamowicz,1868,6,,,104,
Karol_Pajączkowski,4321,3,,,104,
Wiktor_Pawłow,1527,7,,,104,
Beata_Dąbrowska,3091,4,,,104,
Bohdan_Sylwestrowicz,4320,3,,,104,
Gabriel_Hanotaux,736,12,,,104,
Franciszek_Wichrzycki,6641,2,,,104,
Leon_Alter_(komunista),3085,4,,,104,
Irena_Tetelowska,1861,6,,,104,
Mark_Fradkin,1523,7,,,104,
Władimir_Utkin,4309,3,,,104,
Amwrosij_Androchowycz,1860,6,,,104,
Jerzy_Antoni_Staroń,3081,4,,,104,
Seweryn_Krogulski,2343,5,,,104,
Józef_Hołda,4305,3,,,104,
Czesław_Szafrański,4304,3,,,104,
Zbigniew_Sobis,943,10,,,104,
Feliks_Madejewski,6624,2,,,104,
Stanisław_Świdwiński,3077,4,,,104,
Edmund_Padechowicz,6620,2,,,104,
Nikołaj_Pawłow_(generał),4299,3,,,104,
Wincenty_Colonna_Walewski,6614,2,,,104,
Wiesław_Kukla,3073,4,,,104,
Józef_Gołębiewski,4293,1,,1,104,
Andrzej_First,2335,5,,,104,
Anna_Lanota,6605,2,,,104,
Jekatierina_Riabowa_(lotniczka),4284,3,,,104,
Alfred_Neumann_(profesor),4283,3,,,104,
Wanda_Drozdowska,6583,2,,,104,
Juliusz_Kallay,1846,6,,,104,
Bronisław_Drozdowski,6581,2,,,104,
Wasilij_Andrianow_(polityk),4271,3,,,104,
Maria_Chybińska,1844,6,,,104,
Iwan_Kabanow,4269,3,,,104,
Wilhelm_Collath,2321,5,,,104,
Adam_Kocko,2320,5,,,104,
Stanisław_Droba,3050,4,,,104,
Maria_Lipczyńska,4259,3,,,104,
Bolesław_Stępniewski,4257,3,,,104,
Dmitrij_Skobielcyn,1504,7,,,104,
Jerzy_Androsiuk,2316,5,,,104,
Nina_Borowska,2316,5,,,104,
Paul_Boucherot,2314,5,,,104,
Piotr_Morozow,3038,4,,,104,
Władysław_Woszczyk,2310,5,,,104,
Mieczysław_Bielecki,4243,3,,,104,
Julius_Mařák,1832,6,,,104,
Bogusław_Kitzmann,1256,8,,,104,
Albert_Weisgerber,1072,9,,,104,
Nikołaj_Matwiejew,2306,5,,,104,
Henryk_Andrzejowski,4236,3,,,104,
Isaak_Kikoin,4235,3,,,104,
Melania_Bornstein-Łychowska,6518,2,,,104,
Władysław_Malangiewicz,4232,3,,,104,
Bronisław_Ostaszewski,6515,2,,,104,
Lucjan_Kałkus,6513,2,,,104,
Stanisław_Piotr_Koczorowski,2301,5,,,104,
Michaił_Buksztynowicz,6510,2,,,104,
Emil_Mathiasz,11952,1,,,104,
Helena_Cygańska-Walicka,1824,6,,,104,
Piotr_Łaszczenko,6499,2,,,104,
Siergiej_Goriełow,6496,2,,,104,
Vilma_Illing,2296,5,,,104,
Marguerite_Snow,2295,5,,,104,
Marian_Siwek,6493,2,,,104,
Henryk_Czarnecki_(dyrektor_teatrów),4214,3,,,104,
Isaak_Minc,4214,3,,,104,
Płaton_Kierżencew,3015,4,,,104,
Izaak_Bauminger,2293,5,,,104,
Leszek_Zdek,2293,5,,,104,
Mark_Rejzen,4212,3,,,104,
Franciszek_Lubelski,2292,5,,,104,
Jerzy_Kraszewski,4210,3,,,104,
